unit,sex,age,region,year,value
YR,T,Y77,UK,1999,9.4
YR,T,Y78,UK,1999,8.9
YR,T,Y79,UK,1999,8.4
YR,T,Y8,UK,1999,70.0
YR,T,Y80,UK,1999,8.0
YR,T,Y81,UK,1999,7.4
YR,T,Y82,UK,1999,7.0
YR,T,Y83,UK,1999,6.6
YR,T,Y84,UK,1999,6.2
YR,T,Y9,UK,1999,69.0
YR,T,Y_GE85,UK,1999,5.8
YR,T,Y_LT1,UK,1999,77.5
YR,F,Y1,UK,1998,79.2
YR,F,Y10,UK,1998,70.3
YR,F,Y11,UK,1998,69.3
YR,F,Y12,UK,1998,68.3
YR,F,Y13,UK,1998,67.4
YR,F,Y14,UK,1998,66.4
YR,F,Y15,UK,1998,65.4
YR,F,Y16,UK,1998,64.4
YR,F,Y17,UK,1998,63.4
YR,F,Y18,UK,1998,62.4
YR,F,Y19,UK,1998,61.4
YR,F,Y2,UK,1998,78.3
YR,F,Y20,UK,1998,60.5
YR,F,Y21,UK,1998,59.5
YR,F,Y22,UK,1998,58.5
YR,F,Y23,UK,1998,57.5
YR,F,Y24,UK,1998,56.5
YR,F,Y25,UK,1998,55.6
YR,F,Y26,UK,1998,54.6
YR,F,Y27,UK,1998,53.6
YR,F,Y28,UK,1998,52.6
YR,F,Y29,UK,1998,51.6
YR,F,Y3,UK,1998,77.3
YR,F,Y30,UK,1998,50.7
YR,F,Y31,UK,1998,49.7
YR,F,Y32,UK,1998,48.7
YR,F,Y33,UK,1998,47.7
YR,F,Y34,UK,1998,46.7
YR,F,Y35,UK,1998,45.8
YR,F,Y36,UK,1998,44.8
YR,F,Y37,UK,1998,43.8
YR,F,Y38,UK,1998,42.9
YR,F,Y39,UK,1998,41.9
YR,F,Y4,UK,1998,76.3
YR,F,Y40,UK,1998,40.9
YR,F,Y41,UK,1998,40.0
YR,F,Y42,UK,1998,39.0
YR,F,Y43,UK,1998,38.1
YR,F,Y44,UK,1998,37.1
YR,F,Y45,UK,1998,36.2
YR,F,Y46,UK,1998,35.3
YR,F,Y47,UK,1998,34.3
YR,F,Y48,UK,1998,33.4
YR,F,Y49,UK,1998,32.5
YR,F,Y5,UK,1998,75.3
YR,F,Y50,UK,1998,31.5
YR,F,Y51,UK,1998,30.6
YR,F,Y52,UK,1998,29.7
YR,F,Y53,UK,1998,28.8
YR,F,Y54,UK,1998,27.9
YR,F,Y55,UK,1998,27.0
YR,F,Y56,UK,1998,26.2
YR,F,Y57,UK,1998,25.3
YR,F,Y58,UK,1998,24.4
YR,F,Y59,UK,1998,23.5
YR,F,Y6,UK,1998,74.3
YR,F,Y60,UK,1998,22.7
YR,F,Y61,UK,1998,21.9
YR,F,Y62,UK,1998,21.0
YR,F,Y63,UK,1998,20.2
YR,F,Y64,UK,1998,19.4
YR,F,Y65,UK,1998,18.6
YR,F,Y66,UK,1998,17.8
YR,F,Y67,UK,1998,17.0
YR,F,Y68,UK,1998,16.3
YR,F,Y69,UK,1998,15.5
YR,F,Y7,UK,1998,73.3
YR,F,Y70,UK,1998,14.8
YR,F,Y71,UK,1998,14.1
YR,F,Y72,UK,1998,13.4
YR,F,Y73,UK,1998,12.8
YR,F,Y74,UK,1998,12.1
YR,F,Y75,UK,1998,11.5
YR,F,Y76,UK,1998,10.9
YR,F,Y77,UK,1998,10.3
YR,F,Y78,UK,1998,9.7
YR,F,Y79,UK,1998,9.2
YR,F,Y8,UK,1998,72.3
YR,F,Y80,UK,1998,8.6
YR,F,Y81,UK,1998,8.0
YR,F,Y82,UK,1998,7.6
YR,F,Y83,UK,1998,7.1
YR,F,Y84,UK,1998,6.6
YR,F,Y9,UK,1998,71.3
YR,F,Y_GE85,UK,1998,6.2
YR,F,Y_LT1,UK,1998,79.8
YR,M,Y1,UK,1998,74.3
YR,M,Y10,UK,1998,65.4
YR,M,Y11,UK,1998,64.4
YR,M,Y12,UK,1998,63.4
YR,M,Y13,UK,1998,62.5
YR,M,Y14,UK,1998,61.5
YR,M,Y15,UK,1998,60.5
YR,M,Y16,UK,1998,59.5
YR,M,Y17,UK,1998,58.5
YR,M,Y18,UK,1998,57.5
YR,M,Y19,UK,1998,56.6
YR,M,Y2,UK,1998,73.3
YR,M,Y20,UK,1998,55.6
YR,M,Y21,UK,1998,54.7
YR,M,Y22,UK,1998,53.7
YR,M,Y23,UK,1998,52.8
YR,M,Y24,UK,1998,51.8
YR,M,Y25,UK,1998,50.9
YR,M,Y26,UK,1998,49.9
YR,M,Y27,UK,1998,49.0
YR,M,Y28,UK,1998,48.0
YR,M,Y29,UK,1998,47.1
YR,M,Y3,UK,1998,72.3
YR,M,Y30,UK,1998,46.1
YR,M,Y31,UK,1998,45.2
YR,M,Y32,UK,1998,44.2
YR,M,Y33,UK,1998,43.3
YR,M,Y34,UK,1998,42.3
YR,M,Y35,UK,1998,41.4
YR,M,Y36,UK,1998,40.4
YR,M,Y37,UK,1998,39.5
YR,M,Y38,UK,1998,38.5
YR,M,Y39,UK,1998,37.6
YR,M,Y4,UK,1998,71.4
YR,M,Y40,UK,1998,36.6
YR,M,Y41,UK,1998,35.7
YR,M,Y42,UK,1998,34.8
YR,M,Y43,UK,1998,33.8
YR,M,Y44,UK,1998,32.9
YR,M,Y45,UK,1998,32.0
YR,M,Y46,UK,1998,31.1
YR,M,Y47,UK,1998,30.1
YR,M,Y48,UK,1998,29.2
YR,M,Y49,UK,1998,28.3
YR,M,Y5,UK,1998,70.4
YR,M,Y50,UK,1998,27.4
YR,M,Y51,UK,1998,26.5
YR,M,Y52,UK,1998,25.7
YR,M,Y53,UK,1998,24.8
YR,M,Y54,UK,1998,23.9
YR,M,Y55,UK,1998,23.1
YR,M,Y56,UK,1998,22.3
YR,M,Y57,UK,1998,21.4
YR,M,Y58,UK,1998,20.6
YR,M,Y59,UK,1998,19.8
YR,M,Y6,UK,1998,69.4
YR,M,Y60,UK,1998,19.0
YR,M,Y61,UK,1998,18.2
YR,M,Y62,UK,1998,17.5
YR,M,Y63,UK,1998,16.7
YR,M,Y64,UK,1998,16.0
YR,M,Y65,UK,1998,15.3
YR,M,Y66,UK,1998,14.6
YR,M,Y67,UK,1998,13.9
YR,M,Y68,UK,1998,13.2
YR,M,Y69,UK,1998,12.6
YR,M,Y7,UK,1998,68.4
YR,M,Y70,UK,1998,12.0
YR,M,Y71,UK,1998,11.4
YR,M,Y72,UK,1998,10.8
YR,M,Y73,UK,1998,10.2
YR,M,Y74,UK,1998,9.7
YR,M,Y75,UK,1998,9.2
YR,M,Y76,UK,1998,8.7
YR,M,Y77,UK,1998,8.2
YR,M,Y78,UK,1998,7.7
YR,M,Y79,UK,1998,7.4
YR,M,Y8,UK,1998,67.4
YR,M,Y80,UK,1998,6.9
YR,M,Y81,UK,1998,6.5
YR,M,Y82,UK,1998,6.1
YR,M,Y83,UK,1998,5.7
YR,M,Y84,UK,1998,5.4
YR,M,Y9,UK,1998,66.4
YR,M,Y_GE85,UK,1998,5.2
YR,M,Y_LT1,UK,1998,74.8
YR,T,Y1,UK,1998,76.8
YR,T,Y10,UK,1998,67.9
YR,T,Y11,UK,1998,67.0
YR,T,Y12,UK,1998,66.0
YR,T,Y13,UK,1998,65.0
YR,T,Y14,UK,1998,64.0
YR,T,Y15,UK,1998,63.0
YR,T,Y16,UK,1998,62.0
YR,T,Y17,UK,1998,61.0
YR,T,Y18,UK,1998,60.1
YR,T,Y19,UK,1998,59.1
YR,T,Y2,UK,1998,75.9
YR,T,Y20,UK,1998,58.1
YR,T,Y21,UK,1998,57.2
YR,T,Y22,UK,1998,56.2
YR,T,Y23,UK,1998,55.2
YR,T,Y24,UK,1998,54.3
YR,T,Y25,UK,1998,53.3
YR,T,Y26,UK,1998,52.3
YR,T,Y27,UK,1998,51.4
YR,T,Y28,UK,1998,50.4
YR,T,Y29,UK,1998,49.4
YR,T,Y3,UK,1998,74.9
YR,T,Y30,UK,1998,48.5
YR,T,Y31,UK,1998,47.5
YR,T,Y32,UK,1998,46.5
YR,T,Y33,UK,1998,45.6
YR,T,Y34,UK,1998,44.6
YR,T,Y35,UK,1998,43.6
YR,T,Y36,UK,1998,42.7
YR,T,Y37,UK,1998,41.7
YR,T,Y38,UK,1998,40.8
YR,T,Y39,UK,1998,39.8
YR,T,Y4,UK,1998,73.9
YR,T,Y40,UK,1998,38.9
YR,T,Y41,UK,1998,37.9
YR,T,Y42,UK,1998,37.0
YR,T,Y43,UK,1998,36.0
YR,T,Y44,UK,1998,35.1
YR,T,Y45,UK,1998,34.2
YR,T,Y46,UK,1998,33.2
YR,T,Y47,UK,1998,32.3
YR,T,Y48,UK,1998,31.4
YR,T,Y49,UK,1998,30.5
YR,T,Y5,UK,1998,72.9
YR,T,Y50,UK,1998,29.6
YR,T,Y51,UK,1998,28.7
YR,T,Y52,UK,1998,27.8
YR,T,Y53,UK,1998,26.9
YR,T,Y54,UK,1998,26.0
YR,T,Y55,UK,1998,25.2
YR,T,Y56,UK,1998,24.3
YR,T,Y57,UK,1998,23.5
YR,T,Y58,UK,1998,22.6
YR,T,Y59,UK,1998,21.8
YR,T,Y6,UK,1998,71.9
YR,T,Y60,UK,1998,21.0
YR,T,Y61,UK,1998,20.2
YR,T,Y62,UK,1998,19.4
YR,T,Y63,UK,1998,18.6
YR,T,Y64,UK,1998,17.8
YR,T,Y65,UK,1998,17.1
YR,T,Y66,UK,1998,16.3
YR,T,Y67,UK,1998,15.6
YR,T,Y68,UK,1998,14.9
YR,T,Y69,UK,1998,14.2
YR,T,Y7,UK,1998,70.9
YR,T,Y70,UK,1998,13.6
YR,T,Y71,UK,1998,12.9
YR,T,Y72,UK,1998,12.3
YR,T,Y73,UK,1998,11.7
YR,T,Y74,UK,1998,11.1
YR,T,Y75,UK,1998,10.6
YR,T,Y76,UK,1998,10.0
YR,T,Y77,UK,1998,9.5
YR,T,Y78,UK,1998,8.9
YR,T,Y79,UK,1998,8.5
YR,T,Y8,UK,1998,69.9
YR,T,Y80,UK,1998,8.0
YR,T,Y81,UK,1998,7.5
YR,T,Y82,UK,1998,7.1
YR,T,Y83,UK,1998,6.6
YR,T,Y84,UK,1998,6.3
YR,T,Y9,UK,1998,68.9
YR,T,Y_GE85,UK,1998,5.9
YR,T,Y_LT1,UK,1998,77.4
YR,F,Y1,UK,1997,79.1
YR,F,Y10,UK,1997,70.2
YR,F,Y11,UK,1997,69.2
YR,F,Y12,UK,1997,68.2
YR,F,Y13,UK,1997,67.2
YR,F,Y14,UK,1997,66.3
YR,F,Y15,UK,1997,65.3
YR,F,Y16,UK,1997,64.3
YR,F,Y17,UK,1997,63.3
YR,F,Y18,UK,1997,62.3
YR,F,Y19,UK,1997,61.3
YR,F,Y2,UK,1997,78.1
YR,F,Y20,UK,1997,60.3
YR,F,Y21,UK,1997,59.4
YR,F,Y22,UK,1997,58.4
YR,F,Y23,UK,1997,57.4
YR,F,Y24,UK,1997,56.4
YR,F,Y25,UK,1997,55.4
YR,F,Y26,UK,1997,54.5
YR,F,Y27,UK,1997,53.5
YR,F,Y28,UK,1997,52.5
YR,F,Y29,UK,1997,51.5
YR,F,Y3,UK,1997,77.2
YR,F,Y30,UK,1997,50.5
YR,F,Y31,UK,1997,49.6
YR,F,Y32,UK,1997,48.6
YR,F,Y33,UK,1997,47.6
YR,F,Y34,UK,1997,46.6
YR,F,Y35,UK,1997,45.7
YR,F,Y36,UK,1997,44.7
YR,F,Y37,UK,1997,43.7
YR,F,Y38,UK,1997,42.8
YR,F,Y39,UK,1997,41.8
YR,F,Y4,UK,1997,76.2
YR,F,Y40,UK,1997,40.8
YR,F,Y41,UK,1997,39.9
YR,F,Y42,UK,1997,38.9
YR,F,Y43,UK,1997,38.0
YR,F,Y44,UK,1997,37.0
YR,F,Y45,UK,1997,36.1
YR,F,Y46,UK,1997,35.1
YR,F,Y47,UK,1997,34.2
YR,F,Y48,UK,1997,33.3
YR,F,Y49,UK,1997,32.4
YR,F,Y5,UK,1997,75.2
YR,F,Y50,UK,1997,31.4
YR,F,Y51,UK,1997,30.5
YR,F,Y52,UK,1997,29.6
YR,F,Y53,UK,1997,28.7
YR,F,Y54,UK,1997,27.8
YR,F,Y55,UK,1997,26.9
YR,F,Y56,UK,1997,26.0
YR,F,Y57,UK,1997,25.2
YR,F,Y58,UK,1997,24.3
YR,F,Y59,UK,1997,23.4
YR,F,Y6,UK,1997,74.2
YR,F,Y60,UK,1997,22.6
YR,F,Y61,UK,1997,21.8
YR,F,Y62,UK,1997,20.9
YR,F,Y63,UK,1997,20.1
YR,F,Y64,UK,1997,19.3
YR,F,Y65,UK,1997,18.5
YR,F,Y66,UK,1997,17.7
YR,F,Y67,UK,1997,17.0
YR,F,Y68,UK,1997,16.2
YR,F,Y69,UK,1997,15.5
YR,F,Y7,UK,1997,73.2
YR,F,Y70,UK,1997,14.8
YR,F,Y71,UK,1997,14.1
YR,F,Y72,UK,1997,13.4
YR,F,Y73,UK,1997,12.7
YR,F,Y74,UK,1997,12.1
YR,F,Y75,UK,1997,11.4
YR,F,Y76,UK,1997,10.8
YR,F,Y77,UK,1997,10.2
YR,F,Y78,UK,1997,9.7
YR,F,Y79,UK,1997,9.1
YR,F,Y8,UK,1997,72.2
YR,F,Y80,UK,1997,8.6
YR,F,Y81,UK,1997,8.0
YR,F,Y82,UK,1997,7.6
YR,F,Y83,UK,1997,7.1
YR,F,Y84,UK,1997,6.7
YR,F,Y9,UK,1997,71.2
YR,F,Y_GE85,UK,1997,6.3
YR,F,Y_LT1,UK,1997,79.7
YR,M,Y1,UK,1997,74.1
YR,M,Y10,UK,1997,65.3
YR,M,Y11,UK,1997,64.3
YR,M,Y12,UK,1997,63.3
YR,M,Y13,UK,1997,62.3
YR,M,Y14,UK,1997,61.3
YR,M,Y15,UK,1997,60.3
YR,M,Y16,UK,1997,59.3
YR,M,Y17,UK,1997,58.4
YR,M,Y18,UK,1997,57.4
YR,M,Y19,UK,1997,56.5
YR,M,Y2,UK,1997,73.2
YR,M,Y20,UK,1997,55.5
YR,M,Y21,UK,1997,54.6
YR,M,Y22,UK,1997,53.6
YR,M,Y23,UK,1997,52.7
YR,M,Y24,UK,1997,51.7
YR,M,Y25,UK,1997,50.8
YR,M,Y26,UK,1997,49.8
YR,M,Y27,UK,1997,48.9
YR,M,Y28,UK,1997,47.9
YR,M,Y29,UK,1997,46.9
YR,M,Y3,UK,1997,72.2
YR,M,Y30,UK,1997,46.0
YR,M,Y31,UK,1997,45.0
YR,M,Y32,UK,1997,44.1
YR,M,Y33,UK,1997,43.1
YR,M,Y34,UK,1997,42.2
YR,M,Y35,UK,1997,41.2
YR,M,Y36,UK,1997,40.3
YR,M,Y37,UK,1997,39.3
YR,M,Y38,UK,1997,38.4
YR,M,Y39,UK,1997,37.4
YR,M,Y4,UK,1997,71.2
YR,M,Y40,UK,1997,36.5
YR,M,Y41,UK,1997,35.5
YR,M,Y42,UK,1997,34.6
YR,M,Y43,UK,1997,33.7
YR,M,Y44,UK,1997,32.7
YR,M,Y45,UK,1997,31.8
YR,M,Y46,UK,1997,30.9
YR,M,Y47,UK,1997,30.0
YR,M,Y48,UK,1997,29.1
YR,M,Y49,UK,1997,28.2
YR,M,Y5,UK,1997,70.2
YR,M,Y50,UK,1997,27.3
YR,M,Y51,UK,1997,26.4
YR,M,Y52,UK,1997,25.5
YR,M,Y53,UK,1997,24.6
YR,M,Y54,UK,1997,23.8
YR,M,Y55,UK,1997,22.9
YR,M,Y56,UK,1997,22.1
YR,M,Y57,UK,1997,21.3
YR,M,Y58,UK,1997,20.5
YR,M,Y59,UK,1997,19.7
YR,M,Y6,UK,1997,69.2
YR,M,Y60,UK,1997,18.9
YR,M,Y61,UK,1997,18.1
YR,M,Y62,UK,1997,17.3
YR,M,Y63,UK,1997,16.6
YR,M,Y64,UK,1997,15.8
YR,M,Y65,UK,1997,15.1
YR,M,Y66,UK,1997,14.4
YR,M,Y67,UK,1997,13.7
YR,M,Y68,UK,1997,13.1
YR,M,Y69,UK,1997,12.5
YR,M,Y7,UK,1997,68.2
YR,M,Y70,UK,1997,11.8
YR,M,Y71,UK,1997,11.2
YR,M,Y72,UK,1997,10.7
YR,M,Y73,UK,1997,10.1
YR,M,Y74,UK,1997,9.6
YR,M,Y75,UK,1997,9.1
YR,M,Y76,UK,1997,8.6
YR,M,Y77,UK,1997,8.1
YR,M,Y78,UK,1997,7.7
YR,M,Y79,UK,1997,7.2
YR,M,Y8,UK,1997,67.2
YR,M,Y80,UK,1997,6.8
YR,M,Y81,UK,1997,6.4
YR,M,Y82,UK,1997,6.0
YR,M,Y83,UK,1997,5.7
YR,M,Y84,UK,1997,5.4
YR,M,Y9,UK,1997,66.3
YR,M,Y_GE85,UK,1997,5.1
YR,M,Y_LT1,UK,1997,74.6
YR,T,Y1,UK,1997,76.7
YR,T,Y10,UK,1997,67.8
YR,T,Y11,UK,1997,66.8
YR,T,Y12,UK,1997,65.8
YR,T,Y13,UK,1997,64.8
YR,T,Y14,UK,1997,63.9
YR,T,Y15,UK,1997,62.9
YR,T,Y16,UK,1997,61.9
YR,T,Y17,UK,1997,60.9
YR,T,Y18,UK,1997,59.9
YR,T,Y19,UK,1997,59.0
YR,T,Y2,UK,1997,75.7
YR,T,Y20,UK,1997,58.0
YR,T,Y21,UK,1997,57.0
YR,T,Y22,UK,1997,56.1
YR,T,Y23,UK,1997,55.1
YR,T,Y24,UK,1997,54.1
YR,T,Y25,UK,1997,53.2
YR,T,Y26,UK,1997,52.2
YR,T,Y27,UK,1997,51.2
YR,T,Y28,UK,1997,50.3
YR,T,Y29,UK,1997,49.3
YR,T,Y3,UK,1997,74.7
YR,T,Y30,UK,1997,48.3
YR,T,Y31,UK,1997,47.4
YR,T,Y32,UK,1997,46.4
YR,T,Y33,UK,1997,45.4
YR,T,Y34,UK,1997,44.5
YR,T,Y35,UK,1997,43.5
YR,T,Y36,UK,1997,42.6
YR,T,Y37,UK,1997,41.6
YR,T,Y38,UK,1997,40.6
YR,T,Y39,UK,1997,39.7
YR,T,Y4,UK,1997,73.8
YR,T,Y40,UK,1997,38.7
YR,T,Y41,UK,1997,37.8
YR,T,Y42,UK,1997,36.8
YR,T,Y43,UK,1997,35.9
YR,T,Y44,UK,1997,35.0
YR,T,Y45,UK,1997,34.0
YR,T,Y46,UK,1997,33.1
YR,T,Y47,UK,1997,32.2
YR,T,Y48,UK,1997,31.3
YR,T,Y49,UK,1997,30.4
YR,T,Y5,UK,1997,72.8
YR,T,Y50,UK,1997,29.5
YR,T,Y51,UK,1997,28.6
YR,T,Y52,UK,1997,27.7
YR,T,Y53,UK,1997,26.8
YR,T,Y54,UK,1997,25.9
YR,T,Y55,UK,1997,25.0
YR,T,Y56,UK,1997,24.2
YR,T,Y57,UK,1997,23.3
YR,T,Y58,UK,1997,22.5
YR,T,Y59,UK,1997,21.7
YR,T,Y6,UK,1997,71.8
YR,T,Y60,UK,1997,20.9
YR,T,Y61,UK,1997,20.1
YR,T,Y62,UK,1997,19.3
YR,T,Y63,UK,1997,18.5
YR,T,Y64,UK,1997,17.7
YR,T,Y65,UK,1997,17.0
YR,T,Y66,UK,1997,16.2
YR,T,Y67,UK,1997,15.5
YR,T,Y68,UK,1997,14.8
YR,T,Y69,UK,1997,14.2
YR,T,Y7,UK,1997,70.8
YR,T,Y70,UK,1997,13.5
YR,T,Y71,UK,1997,12.8
YR,T,Y72,UK,1997,12.2
YR,T,Y73,UK,1997,11.6
YR,T,Y74,UK,1997,11.1
YR,T,Y75,UK,1997,10.5
YR,T,Y76,UK,1997,9.9
YR,T,Y77,UK,1997,9.4
YR,T,Y78,UK,1997,8.9
YR,T,Y79,UK,1997,8.4
YR,T,Y8,UK,1997,69.8
YR,T,Y80,UK,1997,7.9
YR,T,Y81,UK,1997,7.5
YR,T,Y82,UK,1997,7.0
YR,T,Y83,UK,1997,6.6
YR,T,Y84,UK,1997,6.3
YR,T,Y9,UK,1997,68.8
YR,T,Y_GE85,UK,1997,5.9
YR,T,Y_LT1,UK,1997,77.2
YR,F,Y1,UK,1996,79.0
YR,F,Y10,UK,1996,70.1
YR,F,Y11,UK,1996,69.1
YR,F,Y12,UK,1996,68.1
YR,F,Y13,UK,1996,67.1
YR,F,Y14,UK,1996,66.1
YR,F,Y15,UK,1996,65.1
YR,F,Y16,UK,1996,64.1
YR,F,Y17,UK,1996,63.1
YR,F,Y18,UK,1996,62.2
YR,F,Y19,UK,1996,61.2
YR,F,Y2,UK,1996,78.0
YR,F,Y20,UK,1996,60.2
YR,F,Y21,UK,1996,59.2
YR,F,Y22,UK,1996,58.2
YR,F,Y23,UK,1996,57.3
YR,F,Y24,UK,1996,56.3
YR,F,Y25,UK,1996,55.3
YR,F,Y26,UK,1996,54.3
YR,F,Y27,UK,1996,53.3
YR,F,Y28,UK,1996,52.3
YR,F,Y29,UK,1996,51.4
YR,F,Y3,UK,1996,77.0
YR,F,Y30,UK,1996,50.4
YR,F,Y31,UK,1996,49.4
YR,F,Y32,UK,1996,48.4
YR,F,Y33,UK,1996,47.5
YR,F,Y34,UK,1996,46.5
YR,F,Y35,UK,1996,45.5
YR,F,Y36,UK,1996,44.6
YR,F,Y37,UK,1996,43.6
YR,F,Y38,UK,1996,42.6
YR,F,Y39,UK,1996,41.7
YR,F,Y4,UK,1996,76.0
YR,F,Y40,UK,1996,40.7
YR,F,Y41,UK,1996,39.7
YR,F,Y42,UK,1996,38.8
YR,F,Y43,UK,1996,37.8
YR,F,Y44,UK,1996,36.9
YR,F,Y45,UK,1996,35.9
YR,F,Y46,UK,1996,35.0
YR,F,Y47,UK,1996,34.1
YR,F,Y48,UK,1996,33.1
YR,F,Y49,UK,1996,32.2
YR,F,Y5,UK,1996,75.0
YR,F,Y50,UK,1996,31.3
YR,F,Y51,UK,1996,30.4
YR,F,Y52,UK,1996,29.5
YR,F,Y53,UK,1996,28.6
YR,F,Y54,UK,1996,27.7
YR,F,Y55,UK,1996,26.8
YR,F,Y56,UK,1996,25.9
YR,F,Y57,UK,1996,25.0
YR,F,Y58,UK,1996,24.2
YR,F,Y59,UK,1996,23.3
YR,F,Y6,UK,1996,74.0
YR,F,Y60,UK,1996,22.5
YR,F,Y61,UK,1996,21.6
YR,F,Y62,UK,1996,20.8
YR,F,Y63,UK,1996,20.0
YR,F,Y64,UK,1996,19.2
YR,F,Y65,UK,1996,18.4
YR,F,Y66,UK,1996,17.6
YR,F,Y67,UK,1996,16.9
YR,F,Y68,UK,1996,16.1
YR,F,Y69,UK,1996,15.4
YR,F,Y7,UK,1996,73.0
YR,F,Y70,UK,1996,14.7
YR,F,Y71,UK,1996,14.0
YR,F,Y72,UK,1996,13.3
YR,F,Y73,UK,1996,12.7
YR,F,Y74,UK,1996,12.0
YR,F,Y75,UK,1996,11.4
YR,F,Y76,UK,1996,10.8
YR,F,Y77,UK,1996,10.2
YR,F,Y78,UK,1996,9.6
YR,F,Y79,UK,1996,9.1
YR,F,Y8,UK,1996,72.1
YR,F,Y80,UK,1996,8.5
YR,F,Y81,UK,1996,8.0
YR,F,Y82,UK,1996,7.5
YR,F,Y83,UK,1996,7.1
YR,F,Y84,UK,1996,6.7
YR,F,Y9,UK,1996,71.1
YR,F,Y_GE85,UK,1996,6.3
YR,F,Y_LT1,UK,1996,79.5
YR,M,Y1,UK,1996,73.8
YR,M,Y10,UK,1996,64.9
YR,M,Y11,UK,1996,64.0
YR,M,Y12,UK,1996,63.0
YR,M,Y13,UK,1996,62.0
YR,M,Y14,UK,1996,61.0
YR,M,Y15,UK,1996,60.0
YR,M,Y16,UK,1996,59.0
YR,M,Y17,UK,1996,58.0
YR,M,Y18,UK,1996,57.1
YR,M,Y19,UK,1996,56.1
YR,M,Y2,UK,1996,72.8
YR,M,Y20,UK,1996,55.2
YR,M,Y21,UK,1996,54.2
YR,M,Y22,UK,1996,53.3
YR,M,Y23,UK,1996,52.3
YR,M,Y24,UK,1996,51.4
YR,M,Y25,UK,1996,50.4
YR,M,Y26,UK,1996,49.5
YR,M,Y27,UK,1996,48.5
YR,M,Y28,UK,1996,47.6
YR,M,Y29,UK,1996,46.6
YR,M,Y3,UK,1996,71.9
YR,M,Y30,UK,1996,45.7
YR,M,Y31,UK,1996,44.7
YR,M,Y32,UK,1996,43.8
YR,M,Y33,UK,1996,42.8
YR,M,Y34,UK,1996,41.8
YR,M,Y35,UK,1996,40.9
YR,M,Y36,UK,1996,39.9
YR,M,Y37,UK,1996,39.0
YR,M,Y38,UK,1996,38.0
YR,M,Y39,UK,1996,37.1
YR,M,Y4,UK,1996,70.9
YR,M,Y40,UK,1996,36.2
YR,M,Y41,UK,1996,35.2
YR,M,Y42,UK,1996,34.3
YR,M,Y43,UK,1996,33.4
YR,M,Y44,UK,1996,32.4
YR,M,Y45,UK,1996,31.5
YR,M,Y46,UK,1996,30.6
YR,M,Y47,UK,1996,29.7
YR,M,Y48,UK,1996,28.8
YR,M,Y49,UK,1996,27.9
YR,M,Y5,UK,1996,69.9
YR,M,Y50,UK,1996,27.0
YR,M,Y51,UK,1996,26.1
YR,M,Y52,UK,1996,25.2
YR,M,Y53,UK,1996,24.3
YR,M,Y54,UK,1996,23.5
YR,M,Y55,UK,1996,22.6
YR,M,Y56,UK,1996,21.8
YR,M,Y57,UK,1996,21.0
YR,M,Y58,UK,1996,20.2
YR,M,Y59,UK,1996,19.4
YR,M,Y6,UK,1996,68.9
YR,M,Y60,UK,1996,18.6
YR,M,Y61,UK,1996,17.8
YR,M,Y62,UK,1996,17.0
YR,M,Y63,UK,1996,16.3
YR,M,Y64,UK,1996,15.6
YR,M,Y65,UK,1996,14.9
YR,M,Y66,UK,1996,14.2
YR,M,Y67,UK,1996,13.5
YR,M,Y68,UK,1996,12.9
YR,M,Y69,UK,1996,12.3
YR,M,Y7,UK,1996,67.9
YR,M,Y70,UK,1996,11.6
YR,M,Y71,UK,1996,11.1
YR,M,Y72,UK,1996,10.5
YR,M,Y73,UK,1996,10.0
YR,M,Y74,UK,1996,9.4
YR,M,Y75,UK,1996,8.9
YR,M,Y76,UK,1996,8.5
YR,M,Y77,UK,1996,8.0
YR,M,Y78,UK,1996,7.5
YR,M,Y79,UK,1996,7.1
YR,M,Y8,UK,1996,66.9
YR,M,Y80,UK,1996,6.7
YR,M,Y81,UK,1996,6.3
YR,M,Y82,UK,1996,6.0
YR,M,Y83,UK,1996,5.6
YR,M,Y84,UK,1996,5.3
YR,M,Y9,UK,1996,65.9
YR,M,Y_GE85,UK,1996,5.0
YR,M,Y_LT1,UK,1996,74.3
YR,T,Y1,UK,1996,76.4
YR,T,Y10,UK,1996,67.6
YR,T,Y11,UK,1996,66.6
YR,T,Y12,UK,1996,65.6
YR,T,Y13,UK,1996,64.6
YR,T,Y14,UK,1996,63.6
YR,T,Y15,UK,1996,62.6
YR,T,Y16,UK,1996,61.6
YR,T,Y17,UK,1996,60.7
YR,T,Y18,UK,1996,59.7
YR,T,Y19,UK,1996,58.7
YR,T,Y2,UK,1996,75.5
YR,T,Y20,UK,1996,57.8
YR,T,Y21,UK,1996,56.8
YR,T,Y22,UK,1996,55.8
YR,T,Y23,UK,1996,54.9
YR,T,Y24,UK,1996,53.9
YR,T,Y25,UK,1996,52.9
YR,T,Y26,UK,1996,52.0
YR,T,Y27,UK,1996,51.0
YR,T,Y28,UK,1996,50.0
YR,T,Y29,UK,1996,49.1
YR,T,Y3,UK,1996,74.5
YR,T,Y30,UK,1996,48.1
YR,T,Y31,UK,1996,47.1
YR,T,Y32,UK,1996,46.2
YR,T,Y33,UK,1996,45.2
YR,T,Y34,UK,1996,44.3
YR,T,Y35,UK,1996,43.3
YR,T,Y36,UK,1996,42.3
YR,T,Y37,UK,1996,41.4
YR,T,Y38,UK,1996,40.4
YR,T,Y39,UK,1996,39.5
